CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
188,100070028202500003,202500003,2025-02-21,44,28,1,2,6,22,3,4,2025-02-19T10:08:39.769482,2025-02-21T20:08:39.769482,2025-02-19T19:08:39.769482,13.996193,78.342902,"On 19-Feb-2025, a case of ndps - trafficking was reported near Kalaburagi Central PS. Investigation initiated under 100070028202500003."
189,100070029202400003,202400003,2024-08-28,90,29,1,2,6,22,5,1,2024-08-26T23:25:21.220209,2024-08-28T21:25:21.220209,2024-08-27T12:25:21.220209,13.989319,78.321397,"On 26-Aug-2024, a case of ndps - trafficking was reported near Kalaburagi West PS. Investigation initiated under 100070029202400003."
190,100030011202600001,202600001,2026-02-07,30,11,1,2,3,10,2,9,2026-02-07T07:13:32.497559,2026-02-07T16:13:32.497559,2026-02-07T12:13:32.497559,13.397562,77.90159,"On 07-Feb-2026, a case of dowry harassment was reported near Mysuru Town PS. Investigation initiated under 100030011202600001."
191,100040015202400001,202400001,2024-06-20,81,15,4,2,7,23,7,2,2024-06-19T07:32:11.048127,2024-06-20T09:32:11.048127,2024-06-19T13:32:11.048127,13.554522,77.950884,"On 19-Jun-2024, a case of cheating was reported near Belagavi Cyber Crime PS. Investigation initiated under 100040015202400001."
192,100100038202600001,202600001,2026-03-12,8,38,1,1,1,1,2,5,2026-03-12T13:49:54.334864,2026-03-12T22:49:54.334864,2026-03-12T18:49:54.334864,14.4278,78.624839,"On 12-Mar-2026, a case of murder was reported near Hubballi-Dharwad Rural PS. Investigation initiated under 100100038202600001."
193,100010002202400001,202400001,2024-12-01,108,2,1,2,6,21,1,4,2024-12-01T20:29:13.166724,2024-12-01T22:29:13.166724,2024-12-02T16:29:13.166724,13.14293,77.703889,"On 01-Dec-2024, a case of ndps - possession was reported near Bengaluru Town PS. Investigation initiated under 100010002202400001."
194,100090035202400001,202400001,2024-12-05,76,35,2,2,3,13,1,3,2024-12-03T20:33:08.915345,2024-12-05T16:33:08.915345,2024-12-04T06:33:08.915345,14.308483,78.445408,"On 03-Dec-2024, a case of stalking was reported near Shivamogga East PS. Investigation initiated under 100090035202400001."
195,100080032202600001,202600001,2026-02-02,99,32,1,1,1,2,3,6,2026-01-31T10:33:56.604165,2026-02-02T22:33:56.604165,2026-02-01T06:33:56.604165,14.142914,78.392675,"On 31-Jan-2026, a case of attempt to murder was reported near Tumakuru Rural PS. Investigation initiated under 100080032202600001."
196,100020007202500001,202500001,2025-08-13,31,7,1,2,3,13,3,6,2025-08-12T18:40:06.880018,2025-08-13T09:40:06.880018,2025-08-13T05:40:06.880018,13.315211,77.775107,"On 12-Aug-2025, a case of stalking was reported near Bengaluru CEN Crime PS. Investigation initiated under 100020007202500001."
197,100100040202500001,202500001,2025-05-27,92,40,1,2,7,25,4,6,2025-05-25T01:10:24.176887,2025-05-27T01:10:24.176887,2025-05-25T17:10:24.176887,14.473489,78.5625,"On 25-May-2025, a case of forgery was reported near Hubballi-Dharwad Rural PS. Investigation initiated under 100100040202500001."
198,100070030202400001,202400001,2024-05-16,35,30,1,2,6,22,2,7,2024-05-14T09:39:08.778959,2024-05-16T17:39:08.778959,2024-05-14T23:39:08.778959,14.008351,78.294354,"On 14-May-2024, a case of ndps - trafficking was reported near Kalaburagi Rural PS. Investigation initiated under 100070030202400001."
199,100050017202600001,202600001,2026-04-07,2,17,1,2,5,18,4,5,2026-04-06T08:28:49.009694,2026-04-07T02:28:49.009694,2026-04-07T07:28:49.009694,13.745582,78.135838,"On 06-Apr-2026, a case of hacking was reported near Ballari Central PS. Investigation initiated under 100050017202600001."
200,100070027202400002,202400002,2024-04-26,104,27,1,2,8,26,2,6,2024-04-25T23:26:28.786802,2024-04-26T16:26:28.786802,2024-04-26T09:26:28.786802,14.065935,78.245568,"On 25-Apr-2024, a case of rioting was reported near Kalaburagi Traffic PS. Investigation initiated under 100070027202400002."
201,100030013202500003,202500003,2025-03-05,23,13,1,2,6,22,3,1,2025-03-03T12:06:15.815433,2025-03-05T03:06:15.815433,2025-03-03T15:06:15.815433,13.388742,77.912089,"On 03-Mar-2025, a case of ndps - trafficking was reported near Mysuru Central PS. Investigation initiated under 100030013202500003."
202,100070027202600001,202600001,2026-03-05,105,27,1,1,2,8,7,8,2026-03-04T02:08:46.015348,2026-03-05T05:08:46.015348,2026-03-04T07:08:46.015348,14.058645,78.275576,"On 04-Mar-2026, a case of dacoity was reported near Kalaburagi Traffic PS. Investigation initiated under 100070027202600001."
203,100030012202500003,202500003,2025-12-11,6,12,1,2,3,13,2,4,2025-12-10T09:27:52.170017,2025-12-11T09:27:52.170017,2025-12-11T08:27:52.170017,13.428462,77.883955,"On 10-Dec-2025, a case of stalking was reported near Mysuru Rural PS. Investigation initiated under 100030012202500003."
204,100070030202500001,202500001,2025-12-17,42,30,1,2,7,23,2,8,2025-12-17T00:41:46.694082,2025-12-17T02:41:46.694082,2025-12-17T09:41:46.694082,13.983068,78.336314,"On 17-Dec-2025, a case of cheating was reported near Kalaburagi Rural PS. Investigation initiated under 100070030202500001."
205,100060023202400001,202400001,2024-02-04,92,23,1,1,1,2,2,2,2024-02-04T02:43:54.374806,2024-02-04T09:43:54.374806,2024-02-04T23:43:54.374806,13.902751,78.208701,"On 04-Feb-2024, a case of attempt to murder was reported near Dakshina Town PS. Investigation initiated under 100060023202400001."
206,100030011202500003,202500003,2025-09-09,55,11,1,2,2,7,1,2,2025-09-08T03:39:47.970103,2025-09-09T04:39:47.970103,2025-09-08T23:39:47.970103,13.392312,77.89877,"On 08-Sep-2025, a case of burglary was reported near Mysuru Town PS. Investigation initiated under 100030011202500003."
207,100050017202500001,202500001,2025-11-15,89,17,4,2,6,22,3,6,2025-11-14T08:31:47.512279,2025-11-15T02:31:47.512279,2025-11-14T19:31:47.512279,13.689133,78.120772,"On 14-Nov-2025, a case of ndps - trafficking was reported near Ballari Central PS. Investigation initiated under 100050017202500001."
208,100100039202500001,202500001,2025-08-19,102,39,4,2,8,27,1,7,2025-08-17T08:17:16.913600,2025-08-19T01:17:16.913600,2025-08-18T05:17:16.913600,14.500297,78.548561,"On 17-Aug-2025, a case of unlawful assembly was reported near Hubballi-Dharwad North PS. Investigation initiated under 100100039202500001."
209,100030012202500004,202500004,2025-03-29,47,12,1,2,5,19,2,7,2025-03-28T20:30:45.414626,2025-03-29T22:30:45.414626,2025-03-29T05:30:45.414626,13.457843,77.892717,"On 28-Mar-2025, a case of cyberstalking was reported near Mysuru Rural PS. Investigation initiated under 100030012202500004."
210,100070027202400001,202400001,2024-09-26,16,27,3,2,6,22,2,7,2024-09-25T22:38:49.515005,2024-09-26T08:38:49.515005,2024-09-26T12:38:49.515005,14.0601,78.343847,"On 25-Sep-2024, a case of ndps - trafficking was reported near Kalaburagi Traffic PS. Investigation initiated under 100070027202400001."
211,100100039202600002,202600002,2026-05-15,91,39,1,2,3,10,1,10,2026-05-15T09:28:27.812362,2026-05-15T21:28:27.812362,2026-05-16T06:28:27.812362,14.492761,78.583035,"On 15-May-2026, a case of dowry harassment was reported near Hubballi-Dharwad North PS. Investigation initiated under 100100039202600002."
212,100070027202500002,202500002,2025-08-27,65,27,1,2,7,23,1,2,2025-08-26T23:30:53.430191,2025-08-27T23:30:53.430191,2025-08-27T22:30:53.430191,13.985033,78.293247,"On 26-Aug-2025, a case of cheating was reported near Kalaburagi Traffic PS. Investigation initiated under 100070027202500002."
213,100010003202400003,202400003,2024-04-13,55,3,1,2,1,4,3,6,2024-04-12T08:33:17.330016,2024-04-13T19:33:17.330016,2024-04-13T00:33:17.330016,13.118923,77.678303,"On 12-Apr-2024, a case of assault was reported near Bengaluru East PS. Investigation initiated under 100010003202400003."
214,100050021202600001,202600001,2026-04-19,120,21,1,2,4,16,2,8,2026-04-18T22:40:15.994729,2026-04-19T09:40:15.994729,2026-04-19T10:40:15.994729,13.714392,78.137748,"On 18-Apr-2026, a case of child labour was reported near Ballari South PS. Investigation initiated under 100050021202600001."
215,100050018202500002,202500002,2025-03-15,93,18,1,2,5,20,7,8,2025-03-14T20:28:36.397899,2025-03-15T12:28:36.397899,2025-03-15T18:28:36.397899,13.685176,78.098054,"On 14-Mar-2025, a case of identity theft was reported near Ballari CEN Crime PS. Investigation initiated under 100050018202500002."
216,100030009202400002,202400002,2024-08-07,50,9,3,2,7,25,4,7,2024-08-06T00:38:24.301928,2024-08-07T16:38:24.301928,2024-08-06T02:38:24.301928,13.430606,77.863586,"On 06-Aug-2024, a case of forgery was reported near Mysuru North PS. Investigation initiated under 100030009202400002."
217,100060022202600002,202600002,2026-02-20,100,22,1,2,4,16,7,3,2026-02-19T00:01:29.779710,2026-02-20T05:01:29.779710,2026-02-19T23:01:29.779710,13.895173,78.236916,"On 19-Feb-2026, a case of child labour was reported near Dakshina East PS. Investigation initiated under 100060022202600002."
218,100030013202500004,202500004,2025-10-15,49,13,1,2,1,3,4,7,2025-10-15T00:12:42.462761,2025-10-15T14:12:42.462761,2025-10-15T22:12:42.462761,13.45015,77.930443,"On 15-Oct-2025, a case of grievous hurt was reported near Mysuru Central PS. Investigation initiated under 100030013202500004."
219,100020006202600001,202600001,2026-01-19,16,6,2,2,7,24,3,8,2026-01-17T03:24:16.517884,2026-01-19T12:24:16.517884,2026-01-17T15:24:16.517884,13.22276,77.756263,"On 17-Jan-2026, a case of criminal breach of trust was reported near Bengaluru Rural PS. Investigation initiated under 100020006202600001."
220,100040014202600002,202600002,2026-01-21,16,14,4,1,2,6,6,1,2026-01-20T23:50:27.950900,2026-01-21T23:50:27.950900,2026-01-21T00:50:27.950900,13.577072,78.024651,"On 20-Jan-2026, a case of robbery was reported near Belagavi CEN Crime PS. Investigation initiated under 100040014202600002."
221,100060023202600001,202600001,2026-04-23,110,23,1,2,4,16,1,4,2026-04-22T18:37:46.867189,2026-04-23T00:37:46.867189,2026-04-23T02:37:46.867189,13.825273,78.158767,"On 22-Apr-2026, a case of child labour was reported near Dakshina Town PS. Investigation initiated under 100060023202600001."
222,100030013202400001,202400001,2024-05-06,32,13,1,2,3,13,5,2,2024-05-04T07:29:02.268835,2024-05-06T00:29:02.268835,2024-05-04T21:29:02.268835,13.409494,77.941002,"On 04-May-2024, a case of stalking was reported near Mysuru Central PS. Investigation initiated under 100030013202400001."
223,100010004202500001,202500001,2025-04-04,62,4,1,2,7,23,1,10,2025-04-01T16:13:10.537603,2025-04-04T13:13:10.537603,2025-04-02T10:13:10.537603,13.131062,77.729563,"On 01-Apr-2025, a case of cheating was reported near Bengaluru Central PS. Investigation initiated under 100010004202500001."
224,100040016202500001,202500001,2025-11-18,2,16,3,2,3,10,1,7,2025-11-16T17:39:51.605325,2025-11-18T06:39:51.605325,2025-11-17T11:39:51.605325,13.614559,78.025435,"On 16-Nov-2025, a case of dowry harassment was reported near Belagavi Town PS. Investigation initiated under 100040016202500001."
225,100040015202500001,202500001,2025-11-19,15,15,1,2,6,21,2,6,2025-11-19T08:47:50.825777,2025-11-19T15:47:50.825777,2025-11-19T22:47:50.825777,13.571151,77.961648,"On 19-Nov-2025, a case of ndps - possession was reported near Belagavi Cyber Crime PS. Investigation initiated under 100040015202500001."
226,100090034202400002,202400002,2024-01-06,29,34,1,2,3,13,1,8,2024-01-03T12:33:38.653769,2024-01-06T03:33:38.653769,2024-01-03T13:33:38.653769,14.287163,78.510263,"On 03-Jan-2024, a case of stalking was reported near Shivamogga Cyber Crime PS. Investigation initiated under 100090034202400002."
227,100030009202400003,202400003,2024-03-07,3,9,1,2,7,25,4,3,2024-03-05T09:12:53.465204,2024-03-07T11:12:53.465204,2024-03-05T14:12:53.465204,13.382573,77.855388,"On 05-Mar-2024, a case of forgery was reported near Mysuru North PS. Investigation initiated under 100030009202400003."
228,100020007202500002,202500002,2025-03-09,36,7,1,2,3,11,7,4,2025-03-08T05:40:26.929403,2025-03-09T01:40:26.929403,2025-03-08T13:40:26.929403,13.233646,77.784728,"On 08-Mar-2025, a case of molestation was reported near Bengaluru CEN Crime PS. Investigation initiated under 100020007202500002."
229,100080032202600002,202600002,2026-04-15,43,32,1,2,5,17,1,6,2026-04-15T05:55:44.523759,2026-04-15T07:55:44.523759,2026-04-16T03:55:44.523759,14.176777,78.430797,"On 15-Apr-2026, a case of online financial fraud was reported near Tumakuru Rural PS. Investigation initiated under 100080032202600002."
230,100090035202600001,202600001,2026-01-19,25,35,1,2,5,20,7,7,2026-01-18T16:19:23.513104,2026-01-19T18:19:23.513104,2026-01-19T10:19:23.513104,14.343677,78.448981,"On 18-Jan-2026, a case of identity theft was reported near Shivamogga East PS. Investigation initiated under 100090035202600001."
231,100080033202500001,202500001,2025-09-03,35,33,4,2,3,13,4,4,2025-09-01T06:17:42.867669,2025-09-03T08:17:42.867669,2025-09-02T00:17:42.867669,14.199537,78.384685,"On 01-Sep-2025, a case of stalking was reported near Tumakuru West PS. Investigation initiated under 100080033202500001."
232,100040014202500002,202500002,2025-02-15,71,14,1,2,1,3,3,5,2025-02-13T10:14:18.700907,2025-02-15T10:14:18.700907,2025-02-13T21:14:18.700907,13.529925,78.015146,"On 13-Feb-2025, a case of grievous hurt was reported near Belagavi CEN Crime PS. Investigation initiated under 100040014202500002."
233,100080031202400003,202400003,2024-12-13,24,31,1,2,3,13,1,5,2024-12-12T21:22:49.145614,2024-12-13T20:22:49.145614,2024-12-13T04:22:49.145614,14.178566,78.438936,"On 12-Dec-2024, a case of stalking was reported near Tumakuru North PS. Investigation initiated under 100080031202400003."
234,100010001202400001,202400001,2024-07-10,98,1,4,2,2,9,4,10,2024-07-08T17:38:15.617152,2024-07-10T13:38:15.617152,2024-07-09T16:38:15.617152,13.080097,77.658523,"On 08-Jul-2024, a case of criminal trespass was reported near Bengaluru Rural PS. Investigation initiated under 100010001202400001."
235,100060023202600002,202600002,2026-02-15,14,23,1,2,4,16,2,5,2026-02-14T20:10:28.086416,2026-02-15T11:10:28.086416,2026-02-15T12:10:28.086416,13.838556,78.155614,"On 14-Feb-2026, a case of child labour was reported near Dakshina Town PS. Investigation initiated under 100060023202600002."
236,100030010202600001,202600001,2026-03-31,105,10,2,2,3,12,1,2,2026-03-29T11:47:44.578932,2026-03-31T21:47:44.578932,2026-03-30T11:47:44.578932,13.451285,77.942234,"On 29-Mar-2026, a case of domestic violence was reported near Mysuru Town PS. Investigation initiated under 100030010202600001."
237,100020006202400002,202400002,2024-09-09,27,6,1,2,7,25,2,1,2024-09-08T02:58:05.624286,2024-09-09T07:58:05.624286,2024-09-09T01:58:05.624286,13.230325,77.780771,"On 08-Sep-2024, a case of forgery was reported near Bengaluru Rural PS. Investigation initiated under 100020006202400002."
238,100020007202400004,202400004,2024-06-28,32,7,1,1,2,8,5,2,2024-06-27T06:30:07.450149,2024-06-28T03:30:07.450149,2024-06-27T07:30:07.450149,13.236289,77.758728,"On 27-Jun-2024, a case of dacoity was reported near Bengaluru CEN Crime PS. Investigation initiated under 100020007202400004."
239,100010001202400001,202400001,2024-12-23,74,1,1,2,7,25,7,9,2024-12-21T12:00:13.658016,2024-12-23T23:00:13.658016,2024-12-22T06:00:13.658016,13.142741,77.670405,"On 21-Dec-2024, a case of forgery was reported near Bengaluru Rural PS. Investigation initiated under 100010001202400001."
240,100050021202500004,202500004,2025-11-21,14,21,1,2,7,24,1,2,2025-11-19T13:43:35.356925,2025-11-21T13:43:35.356925,2025-11-20T10:43:35.356925,13.714022,78.071592,"On 19-Nov-2025, a case of criminal breach of trust was reported near Ballari South PS. Investigation initiated under 100050021202500004."
241,100090037202500001,202500001,2025-11-25,37,37,1,2,8,26,1,7,2025-11-24T23:06:26.661713,2025-11-25T11:06:26.661713,2025-11-25T09:06:26.661713,14.272448,78.480265,"On 24-Nov-2025, a case of rioting was reported near Shivamogga South PS. Investigation initiated under 100090037202500001."
242,100100042202400001,202400001,2024-12-19,56,42,1,2,3,12,2,1,2024-12-19T05:34:55.165950,2024-12-19T22:34:55.165950,2024-12-19T16:34:55.165950,14.450684,78.606947,"On 19-Dec-2024, a case of domestic violence was reported near Hubballi-Dharwad East PS. Investigation initiated under 100100042202400001."
243,100070029202400004,202400004,2024-12-09,53,29,1,2,3,10,7,10,2024-12-06T14:05:03.694132,2024-12-09T05:05:03.694132,2024-12-06T16:05:03.694132,14.007947,78.273263,"On 06-Dec-2024, a case of dowry harassment was reported near Kalaburagi West PS. Investigation initiated under 100070029202400004."
244,100090035202400002,202400002,2024-06-19,43,35,3,2,8,26,1,2,2024-06-18T20:59:29.155568,2024-06-19T10:59:29.155568,2024-06-19T09:59:29.155568,14.348422,78.464547,"On 18-Jun-2024, a case of rioting was reported near Shivamogga East PS. Investigation initiated under 100090035202400002."
245,100050020202400001,202400001,2024-07-11,116,20,3,2,8,27,2,7,2024-07-09T17:53:17.090236,2024-07-11T03:53:17.090236,2024-07-09T23:53:17.090236,13.754655,78.053844,"On 09-Jul-2024, a case of unlawful assembly was reported near Ballari Central PS. Investigation initiated under 100050020202400001."
246,100070027202500003,202500003,2025-07-07,13,27,1,2,1,4,7,1,2025-07-06T10:38:19.873688,2025-07-07T03:38:19.873688,2025-07-07T07:38:19.873688,14.016533,78.341546,"On 06-Jul-2025, a case of assault was reported near Kalaburagi Traffic PS. Investigation initiated under 100070027202500003."
247,100090036202400001,202400001,2024-06-01,119,36,1,2,7,24,1,2,2024-05-30T15:05:33.376131,2024-06-01T23:05:33.376131,2024-05-31T12:05:33.376131,14.299925,78.506638,"On 30-May-2024, a case of criminal breach of trust was reported near Shivamogga Town PS. Investigation initiated under 100090036202400001."
248,100020008202600001,202600001,2026-01-23,101,8,1,2,8,26,2,7,2026-01-21T06:44:32.979040,2026-01-23T18:44:32.979040,2026-01-21T20:44:32.979040,13.312399,77.809086,"On 21-Jan-2026, a case of rioting was reported near Bengaluru Rural PS. Investigation initiated under 100020008202600001."
249,100090037202500002,202500002,2025-12-21,91,37,1,2,7,25,1,3,2025-12-19T08:47:33.532023,2025-12-21T01:47:33.532023,2025-12-20T01:47:33.532023,14.287444,78.467697,"On 19-Dec-2025, a case of forgery was reported near Shivamogga South PS. Investigation initiated under 100090037202500002."
250,100100041202400002,202400002,2024-09-15,93,41,1,2,6,21,1,7,2024-09-14T03:08:26.985768,2024-09-15T08:08:26.985768,2024-09-14T13:08:26.985768,14.440983,78.628646,"On 14-Sep-2024, a case of ndps - possession was reported near Hubballi-Dharwad CEN Crime PS. Investigation initiated under 100100041202400002."
251,100060026202400001,202400001,2024-04-17,41,26,1,2,1,4,1,8,2024-04-17T01:01:56.942182,2024-04-17T11:01:56.942182,2024-04-17T08:01:56.942182,13.890334,78.182125,"On 17-Apr-2024, a case of assault was reported near Dakshina West PS. Investigation initiated under 100060026202400001."
252,100060023202500002,202500002,2025-05-18,25,23,1,2,5,20,4,5,2025-05-15T20:28:23.193379,2025-05-18T12:28:23.193379,2025-05-16T10:28:23.193379,13.872866,78.184594,"On 15-May-2025, a case of identity theft was reported near Dakshina Town PS. Investigation initiated under 100060023202500002."
253,100100038202400004,202400004,2024-05-26,32,38,1,2,6,22,1,2,2024-05-25T14:14:00.758068,2024-05-26T14:14:00.758068,2024-05-26T01:14:00.758068,14.464539,78.563191,"On 25-May-2024, a case of ndps - trafficking was reported near Hubballi-Dharwad Rural PS. Investigation initiated under 100100038202400004."
254,100070028202400002,202400002,2024-07-02,16,28,1,2,6,21,1,2,2024-06-30T06:58:05.269937,2024-07-02T22:58:05.269937,2024-06-30T22:58:05.269937,13.976279,78.272042,"On 30-Jun-2024, a case of ndps - possession was reported near Kalaburagi Central PS. Investigation initiated under 100070028202400002."
255,100090036202600001,202600001,2026-06-08,16,36,2,2,8,26,2,6,2026-06-06T07:56:14.927638,2026-06-08T18:56:14.927638,2026-06-06T23:56:14.927638,14.356467,78.541315,"On 06-Jun-2026, a case of rioting was reported near Shivamogga Town PS. Investigation initiated under 100090036202600001."
256,100100040202400001,202400001,2024-07-25,111,40,2,2,7,24,3,3,2024-07-24T15:09:22.275769,2024-07-25T09:09:22.275769,2024-07-25T10:09:22.275769,14.467669,78.557229,"On 24-Jul-2024, a case of criminal breach of trust was reported near Hubballi-Dharwad Rural PS. Investigation initiated under 100100040202400001."
257,100040014202400005,202400005,2024-11-06,25,14,1,1,2,8,1,8,2024-11-05T23:10:24.589713,2024-11-06T01:10:24.589713,2024-11-06T21:10:24.589713,13.543214,78.026451,"On 05-Nov-2024, a case of dacoity was reported near Belagavi CEN Crime PS. Investigation initiated under 100040014202400005."
258,100010002202500001,202500001,2025-09-09,51,2,1,2,8,27,1,9,2025-09-06T09:16:16.392406,2025-09-09T08:16:16.392406,2025-09-06T12:16:16.392406,13.107043,77.665807,"On 06-Sep-2025, a case of unlawful assembly was reported near Bengaluru Town PS. Investigation initiated under 100010002202500001."
259,100060026202400002,202400002,2024-01-09,45,26,1,1,2,6,4,5,2024-01-08T09:49:16.392883,2024-01-09T20:49:16.392883,2024-01-09T01:49:16.392883,13.842171,78.223173,"On 08-Jan-2024, a case of robbery was reported near Dakshina West PS. Investigation initiated under 100060026202400002."
260,100050019202500001,202500001,2025-03-31,63,19,2,2,3,11,4,6,2025-03-30T13:05:51.222769,2025-03-31T02:05:51.222769,2025-03-30T23:05:51.222769,13.751989,78.078168,"On 30-Mar-2025, a case of molestation was reported near Ballari North PS. Investigation initiated under 100050019202500001."
261,100060025202500004,202500004,2025-07-20,114,25,1,2,5,20,7,6,2025-07-17T05:10:10.880824,2025-07-20T01:10:10.880824,2025-07-17T11:10:10.880824,13.848131,78.212507,"On 17-Jul-2025, a case of identity theft was reported near Dakshina North PS. Investigation initiated under 100060025202500004."
262,100100040202400006,202400006,2024-12-25,37,40,1,2,3,12,2,10,2024-12-24T16:40:33.626616,2024-12-25T01:40:33.626616,2024-12-25T02:40:33.626616,14.423159,78.548695,"On 24-Dec-2024, a case of domestic violence was reported near Hubballi-Dharwad Rural PS. Investigation initiated under 100100040202400006."
263,100070028202600003,202600003,2026-05-24,42,28,1,2,2,7,7,10,2026-05-22T12:14:05.898642,2026-05-24T04:14:05.898642,2026-05-22T18:14:05.898642,14.027991,78.312492,"On 22-May-2026, a case of burglary was reported near Kalaburagi Central PS. Investigation initiated under 100070028202600003."
264,100090036202400002,202400002,2024-05-13,80,36,1,2,7,23,4,9,2024-05-11T09:13:39.644645,2024-05-13T00:13:39.644645,2024-05-11T17:13:39.644645,14.329632,78.481911,"On 11-May-2024, a case of cheating was reported near Shivamogga Town PS. Investigation initiated under 100090036202400002."
265,100080032202400003,202400003,2024-03-31,9,32,1,2,3,12,3,1,2024-03-31T05:21:37.465037,2024-03-31T06:21:37.465037,2024-03-31T21:21:37.465037,14.183966,78.36467,"On 31-Mar-2024, a case of domestic violence was reported near Tumakuru Rural PS. Investigation initiated under 100080032202400003."
266,100090035202400003,202400003,2024-11-09,31,35,1,2,8,26,2,3,2024-11-09T17:32:32.536211,2024-11-09T20:32:32.536211,2024-11-09T23:32:32.536211,14.285769,78.51906,"On 09-Nov-2024, a case of rioting was reported near Shivamogga East PS. Investigation initiated under 100090035202400003."
267,100100042202400002,202400002,2024-12-13,36,42,1,2,8,26,7,1,2024-12-11T14:52:55.247737,2024-12-13T12:52:55.247737,2024-12-11T19:52:55.247737,14.468391,78.616907,"On 11-Dec-2024, a case of rioting was reported near Hubballi-Dharwad East PS. Investigation initiated under 100100042202400002."
268,100090034202600002,202600002,2026-03-20,21,34,1,2,6,22,2,4,2026-03-18T09:47:53.745613,2026-03-20T13:47:53.745613,2026-03-18T12:47:53.745613,14.276093,78.529803,"On 18-Mar-2026, a case of ndps - trafficking was reported near Shivamogga Cyber Crime PS. Investigation initiated under 100090034202600002."
269,100070029202400005,202400005,2024-01-25,21,29,1,1,4,14,1,7,2024-01-22T16:04:30.805537,2024-01-25T01:04:30.805537,2024-01-23T14:04:30.805537,14.000209,78.264719,"On 22-Jan-2024, a case of pocso offences was reported near Kalaburagi West PS. Investigation initiated under 100070029202400005."
270,100020007202500003,202500003,2025-08-28,119,7,1,1,4,14,3,5,2025-08-26T08:45:48.504707,2025-08-28T03:45:48.504707,2025-08-26T09:45:48.504707,13.244002,77.838662,"On 26-Aug-2025, a case of pocso offences was reported near Bengaluru CEN Crime PS. Investigation initiated under 100020007202500003."
271,100090036202400001,202400001,2024-10-07,98,36,2,2,6,21,1,1,2024-10-07T08:37:07.830101,2024-10-07T18:37:07.830101,2024-10-08T03:37:07.830101,14.362032,78.514909,"On 07-Oct-2024, a case of ndps - possession was reported near Shivamogga Town PS. Investigation initiated under 100090036202400001."
272,100090036202500001,202500001,2025-11-29,57,36,1,2,7,24,3,2,2025-11-27T03:20:42.449356,2025-11-29T11:20:42.449356,2025-11-28T02:20:42.449356,14.314283,78.458377,"On 27-Nov-2025, a case of criminal breach of trust was reported near Shivamogga Town PS. Investigation initiated under 100090036202500001."
273,100040014202500003,202500003,2025-11-28,84,14,1,2,6,21,2,4,2025-11-26T15:12:51.050696,2025-11-28T06:12:51.050696,2025-11-27T03:12:51.050696,13.599621,77.973868,"On 26-Nov-2025, a case of ndps - possession was reported near Belagavi CEN Crime PS. Investigation initiated under 100040014202500003."
274,100020008202400005,202400005,2024-06-20,36,8,1,2,1,3,1,10,2024-06-18T04:20:07.146252,2024-06-20T06:20:07.146252,2024-06-18T14:20:07.146252,13.304318,77.753049,"On 18-Jun-2024, a case of grievous hurt was reported near Bengaluru Rural PS. Investigation initiated under 100020008202400005."
275,100090035202500001,202500001,2025-01-18,117,35,1,2,5,18,7,1,2025-01-15T18:16:45.761534,2025-01-18T06:16:45.761534,2025-01-16T18:16:45.761534,14.370861,78.468423,"On 15-Jan-2025, a case of hacking was reported near Shivamogga East PS. Investigation initiated under 100090035202500001."
276,100010004202600002,202600002,2026-01-15,34,4,1,2,2,7,6,5,2026-01-12T08:59:01.848849,2026-01-15T07:59:01.848849,2026-01-12T19:59:01.848849,13.166929,77.688644,"On 12-Jan-2026, a case of burglary was reported near Bengaluru Central PS. Investigation initiated under 100010004202600002."
277,100010002202500002,202500002,2025-11-03,66,2,1,2,6,21,3,2,2025-11-01T20:00:17.808376,2025-11-03T17:00:17.808376,2025-11-02T00:00:17.808376,13.079348,77.688981,"On 01-Nov-2025, a case of ndps - possession was reported near Bengaluru Town PS. Investigation initiated under 100010002202500002."
278,100080033202600001,202600001,2026-03-20,84,33,1,2,6,21,2,2,2026-03-20T05:01:42.529588,2026-03-20T10:01:42.529588,2026-03-21T03:01:42.529588,14.194226,78.382709,"On 20-Mar-2026, a case of ndps - possession was reported near Tumakuru West PS. Investigation initiated under 100080033202600001."
279,100090036202600003,202600003,2026-06-02,17,36,1,2,6,22,3,9,2026-05-31T03:51:32.171336,2026-06-02T13:51:32.171336,2026-05-31T17:51:32.171336,14.294576,78.527382,"On 31-May-2026, a case of ndps - trafficking was reported near Shivamogga Town PS. Investigation initiated under 100090036202600003."
280,100090036202600004,202600004,2026-04-28,93,36,1,2,5,17,1,1,2026-04-27T02:25:05.503957,2026-04-28T22:25:05.503957,2026-04-27T21:25:05.503957,14.332476,78.455377,"On 27-Apr-2026, a case of online financial fraud was reported near Shivamogga Town PS. Investigation initiated under 100090036202600004."
281,100050021202600002,202600002,2026-06-14,68,21,1,2,5,17,1,10,2026-06-11T14:55:04.661675,2026-06-14T06:55:04.661675,2026-06-12T01:55:04.661675,13.676429,78.096368,"On 11-Jun-2026, a case of online financial fraud was reported near Ballari South PS. Investigation initiated under 100050021202600002."
