CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
200,100070027202400002,202400002,2024-04-26,104,27,1,2,8,26,2,6,2024-04-25 23:26:28,2024-04-26 16:26:28,2024-04-26 09:26:28,14.065935,78.245568,"On 25-Apr-2024, a case of rioting was reported near Kalaburagi Traffic PS. Investigation initiated under 100070027202400002."
201,100030013202500003,202500003,2025-03-05,23,13,1,2,6,22,3,1,2025-03-03 12:06:15,2025-03-05 03:06:15,2025-03-03 15:06:15,13.388742,77.912089,"On 03-Mar-2025, a case of ndps - trafficking was reported near Mysuru Central PS. Investigation initiated under 100030013202500003."
202,100070027202600001,202600001,2026-03-05,105,27,1,1,2,8,7,8,2026-03-04 02:08:46,2026-03-05 05:08:46,2026-03-04 07:08:46,14.058645,78.275576,"On 04-Mar-2026, a case of dacoity was reported near Kalaburagi Traffic PS. Investigation initiated under 100070027202600001."
203,100030012202500003,202500003,2025-12-11,6,12,1,2,3,13,2,4,2025-12-10 09:27:52,2025-12-11 09:27:52,2025-12-11 08:27:52,13.428462,77.883955,"On 10-Dec-2025, a case of stalking was reported near Mysuru Rural PS. Investigation initiated under 100030012202500003."
204,100070030202500001,202500001,2025-12-17,42,30,1,2,7,23,2,8,2025-12-17 00:41:46,2025-12-17 02:41:46,2025-12-17 09:41:46,13.983068,78.336314,"On 17-Dec-2025, a case of cheating was reported near Kalaburagi Rural PS. Investigation initiated under 100070030202500001."
205,100060023202400001,202400001,2024-02-04,92,23,1,1,1,2,2,2,2024-02-04 02:43:54,2024-02-04 09:43:54,2024-02-04 23:43:54,13.902751,78.208701,"On 04-Feb-2024, a case of attempt to murder was reported near Dakshina Town PS. Investigation initiated under 100060023202400001."
206,100030011202500003,202500003,2025-09-09,55,11,1,2,2,7,1,2,2025-09-08 03:39:47,2025-09-09 04:39:47,2025-09-08 23:39:47,13.392312,77.89877,"On 08-Sep-2025, a case of burglary was reported near Mysuru Town PS. Investigation initiated under 100030011202500003."
207,100050017202500001,202500001,2025-11-15,89,17,4,2,6,22,3,6,2025-11-14 08:31:47,2025-11-15 02:31:47,2025-11-14 19:31:47,13.689133,78.120772,"On 14-Nov-2025, a case of ndps - trafficking was reported near Ballari Central PS. Investigation initiated under 100050017202500001."
208,100100039202500001,202500001,2025-08-19,102,39,4,2,8,27,1,7,2025-08-17 08:17:16,2025-08-19 01:17:16,2025-08-18 05:17:16,14.500297,78.548561,"On 17-Aug-2025, a case of unlawful assembly was reported near Hubballi-Dharwad North PS. Investigation initiated under 100100039202500001."
209,100030012202500004,202500004,2025-03-29,47,12,1,2,5,19,2,7,2025-03-28 20:30:45,2025-03-29 22:30:45,2025-03-29 05:30:45,13.457843,77.892717,"On 28-Mar-2025, a case of cyberstalking was reported near Mysuru Rural PS. Investigation initiated under 100030012202500004."
210,100070027202400001,202400001,2024-09-26,16,27,3,2,6,22,2,7,2024-09-25 22:38:49,2024-09-26 08:38:49,2024-09-26 12:38:49,14.0601,78.343847,"On 25-Sep-2024, a case of ndps - trafficking was reported near Kalaburagi Traffic PS. Investigation initiated under 100070027202400001."
211,100100039202600002,202600002,2026-05-15,91,39,1,2,3,10,1,10,2026-05-15 09:28:27,2026-05-15 21:28:27,2026-05-16 06:28:27,14.492761,78.583035,"On 15-May-2026, a case of dowry harassment was reported near Hubballi-Dharwad North PS. Investigation initiated under 100100039202600002."
212,100070027202500002,202500002,2025-08-27,65,27,1,2,7,23,1,2,2025-08-26 23:30:53,2025-08-27 23:30:53,2025-08-27 22:30:53,13.985033,78.293247,"On 26-Aug-2025, a case of cheating was reported near Kalaburagi Traffic PS. Investigation initiated under 100070027202500002."
213,100010003202400003,202400003,2024-04-13,55,3,1,2,1,4,3,6,2024-04-12 08:33:17,2024-04-13 19:33:17,2024-04-13 00:33:17,13.118923,77.678303,"On 12-Apr-2024, a case of assault was reported near Bengaluru East PS. Investigation initiated under 100010003202400003."
214,100050021202600001,202600001,2026-04-19,120,21,1,2,4,16,2,8,2026-04-18 22:40:15,2026-04-19 09:40:15,2026-04-19 10:40:15,13.714392,78.137748,"On 18-Apr-2026, a case of child labour was reported near Ballari South PS. Investigation initiated under 100050021202600001."
215,100050018202500002,202500002,2025-03-15,93,18,1,2,5,20,7,8,2025-03-14 20:28:36,2025-03-15 12:28:36,2025-03-15 18:28:36,13.685176,78.098054,"On 14-Mar-2025, a case of identity theft was reported near Ballari CEN Crime PS. Investigation initiated under 100050018202500002."
216,100030009202400002,202400002,2024-08-07,50,9,3,2,7,25,4,7,2024-08-06 00:38:24,2024-08-07 16:38:24,2024-08-06 02:38:24,13.430606,77.863586,"On 06-Aug-2024, a case of forgery was reported near Mysuru North PS. Investigation initiated under 100030009202400002."
217,100060022202600002,202600002,2026-02-20,100,22,1,2,4,16,7,3,2026-02-19 00:01:29,2026-02-20 05:01:29,2026-02-19 23:01:29,13.895173,78.236916,"On 19-Feb-2026, a case of child labour was reported near Dakshina East PS. Investigation initiated under 100060022202600002."
218,100030013202500004,202500004,2025-10-15,49,13,1,2,1,3,4,7,2025-10-15 00:12:42,2025-10-15 14:12:42,2025-10-15 22:12:42,13.45015,77.930443,"On 15-Oct-2025, a case of grievous hurt was reported near Mysuru Central PS. Investigation initiated under 100030013202500004."
219,100020006202600001,202600001,2026-01-19,16,6,2,2,7,24,3,8,2026-01-17 03:24:16,2026-01-19 12:24:16,2026-01-17 15:24:16,13.22276,77.756263,"On 17-Jan-2026, a case of criminal breach of trust was reported near Bengaluru Rural PS. Investigation initiated under 100020006202600001."
220,100040014202600002,202600002,2026-01-21,16,14,4,1,2,6,6,1,2026-01-20 23:50:27,2026-01-21 23:50:27,2026-01-21 00:50:27,13.577072,78.024651,"On 20-Jan-2026, a case of robbery was reported near Belagavi CEN Crime PS. Investigation initiated under 100040014202600002."
221,100060023202600001,202600001,2026-04-23,110,23,1,2,4,16,1,4,2026-04-22 18:37:46,2026-04-23 00:37:46,2026-04-23 02:37:46,13.825273,78.158767,"On 22-Apr-2026, a case of child labour was reported near Dakshina Town PS. Investigation initiated under 100060023202600001."
222,100030013202400001,202400001,2024-05-06,32,13,1,2,3,13,5,2,2024-05-04 07:29:02,2024-05-06 00:29:02,2024-05-04 21:29:02,13.409494,77.941002,"On 04-May-2024, a case of stalking was reported near Mysuru Central PS. Investigation initiated under 100030013202400001."
223,100010004202500001,202500001,2025-04-04,62,4,1,2,7,23,1,10,2025-04-01 16:13:10,2025-04-04 13:13:10,2025-04-02 10:13:10,13.131062,77.729563,"On 01-Apr-2025, a case of cheating was reported near Bengaluru Central PS. Investigation initiated under 100010004202500001."
224,100040016202500001,202500001,2025-11-18,2,16,3,2,3,10,1,7,2025-11-16 17:39:51,2025-11-18 06:39:51,2025-11-17 11:39:51,13.614559,78.025435,"On 16-Nov-2025, a case of dowry harassment was reported near Belagavi Town PS. Investigation initiated under 100040016202500001."
225,100040015202500001,202500001,2025-11-19,15,15,1,2,6,21,2,6,2025-11-19 08:47:50,2025-11-19 15:47:50,2025-11-19 22:47:50,13.571151,77.961648,"On 19-Nov-2025, a case of ndps - possession was reported near Belagavi Cyber Crime PS. Investigation initiated under 100040015202500001."
226,100090034202400002,202400002,2024-01-06,29,34,1,2,3,13,1,8,2024-01-03 12:33:38,2024-01-06 03:33:38,2024-01-03 13:33:38,14.287163,78.510263,"On 03-Jan-2024, a case of stalking was reported near Shivamogga Cyber Crime PS. Investigation initiated under 100090034202400002."
227,100030009202400003,202400003,2024-03-07,3,9,1,2,7,25,4,3,2024-03-05 09:12:53,2024-03-07 11:12:53,2024-03-05 14:12:53,13.382573,77.855388,"On 05-Mar-2024, a case of forgery was reported near Mysuru North PS. Investigation initiated under 100030009202400003."
228,100020007202500002,202500002,2025-03-09,36,7,1,2,3,11,7,4,2025-03-08 05:40:26,2025-03-09 01:40:26,2025-03-08 13:40:26,13.233646,77.784728,"On 08-Mar-2025, a case of molestation was reported near Bengaluru CEN Crime PS. Investigation initiated under 100020007202500002."
229,100080032202600002,202600002,2026-04-15,43,32,1,2,5,17,1,6,2026-04-15 05:55:44,2026-04-15 07:55:44,2026-04-16 03:55:44,14.176777,78.430797,"On 15-Apr-2026, a case of online financial fraud was reported near Tumakuru Rural PS. Investigation initiated under 100080032202600002."
230,100090035202600001,202600001,2026-01-19,25,35,1,2,5,20,7,7,2026-01-18 16:19:23,2026-01-19 18:19:23,2026-01-19 10:19:23,14.343677,78.448981,"On 18-Jan-2026, a case of identity theft was reported near Shivamogga East PS. Investigation initiated under 100090035202600001."
231,100080033202500001,202500001,2025-09-03,35,33,4,2,3,13,4,4,2025-09-01 06:17:42,2025-09-03 08:17:42,2025-09-02 00:17:42,14.199537,78.384685,"On 01-Sep-2025, a case of stalking was reported near Tumakuru West PS. Investigation initiated under 100080033202500001."
232,100040014202500002,202500002,2025-02-15,71,14,1,2,1,3,3,5,2025-02-13 10:14:18,2025-02-15 10:14:18,2025-02-13 21:14:18,13.529925,78.015146,"On 13-Feb-2025, a case of grievous hurt was reported near Belagavi CEN Crime PS. Investigation initiated under 100040014202500002."
233,100080031202400003,202400003,2024-12-13,24,31,1,2,3,13,1,5,2024-12-12 21:22:49,2024-12-13 20:22:49,2024-12-13 04:22:49,14.178566,78.438936,"On 12-Dec-2024, a case of stalking was reported near Tumakuru North PS. Investigation initiated under 100080031202400003."
234,100010001202400001,202400001,2024-07-10,98,1,4,2,2,9,4,10,2024-07-08 17:38:15,2024-07-10 13:38:15,2024-07-09 16:38:15,13.080097,77.658523,"On 08-Jul-2024, a case of criminal trespass was reported near Bengaluru Rural PS. Investigation initiated under 100010001202400001."
235,100060023202600002,202600002,2026-02-15,14,23,1,2,4,16,2,5,2026-02-14 20:10:28,2026-02-15 11:10:28,2026-02-15 12:10:28,13.838556,78.155614,"On 14-Feb-2026, a case of child labour was reported near Dakshina Town PS. Investigation initiated under 100060023202600002."
236,100030010202600001,202600001,2026-03-31,105,10,2,2,3,12,1,2,2026-03-29 11:47:44,2026-03-31 21:47:44,2026-03-30 11:47:44,13.451285,77.942234,"On 29-Mar-2026, a case of domestic violence was reported near Mysuru Town PS. Investigation initiated under 100030010202600001."
237,100020006202400002,202400002,2024-09-09,27,6,1,2,7,25,2,1,2024-09-08 02:58:05,2024-09-09 07:58:05,2024-09-09 01:58:05,13.230325,77.780771,"On 08-Sep-2024, a case of forgery was reported near Bengaluru Rural PS. Investigation initiated under 100020006202400002."
238,100020007202400004,202400004,2024-06-28,32,7,1,1,2,8,5,2,2024-06-27 06:30:07,2024-06-28 03:30:07,2024-06-27 07:30:07,13.236289,77.758728,"On 27-Jun-2024, a case of dacoity was reported near Bengaluru CEN Crime PS. Investigation initiated under 100020007202400004."
239,100010001202400001,202400001,2024-12-23,74,1,1,2,7,25,7,9,2024-12-21 12:00:13,2024-12-23 23:00:13,2024-12-22 06:00:13,13.142741,77.670405,"On 21-Dec-2024, a case of forgery was reported near Bengaluru Rural PS. Investigation initiated under 100010001202400001."
240,100050021202500004,202500004,2025-11-21,14,21,1,2,7,24,1,2,2025-11-19 13:43:35,2025-11-21 13:43:35,2025-11-20 10:43:35,13.714022,78.071592,"On 19-Nov-2025, a case of criminal breach of trust was reported near Ballari South PS. Investigation initiated under 100050021202500004."
241,100090037202500001,202500001,2025-11-25,37,37,1,2,8,26,1,7,2025-11-24 23:06:26,2025-11-25 11:06:26,2025-11-25 09:06:26,14.272448,78.480265,"On 24-Nov-2025, a case of rioting was reported near Shivamogga South PS. Investigation initiated under 100090037202500001."
242,100100042202400001,202400001,2024-12-19,56,42,1,2,3,12,2,1,2024-12-19 05:34:55,2024-12-19 22:34:55,2024-12-19 16:34:55,14.450684,78.606947,"On 19-Dec-2024, a case of domestic violence was reported near Hubballi-Dharwad East PS. Investigation initiated under 100100042202400001."
243,100070029202400004,202400004,2024-12-09,53,29,1,2,3,10,7,10,2024-12-06 14:05:03,2024-12-09 05:05:03,2024-12-06 16:05:03,14.007947,78.273263,"On 06-Dec-2024, a case of dowry harassment was reported near Kalaburagi West PS. Investigation initiated under 100070029202400004."
244,100090035202400002,202400002,2024-06-19,43,35,3,2,8,26,1,2,2024-06-18 20:59:29,2024-06-19 10:59:29,2024-06-19 09:59:29,14.348422,78.464547,"On 18-Jun-2024, a case of rioting was reported near Shivamogga East PS. Investigation initiated under 100090035202400002."
245,100050020202400001,202400001,2024-07-11,116,20,3,2,8,27,2,7,2024-07-09 17:53:17,2024-07-11 03:53:17,2024-07-09 23:53:17,13.754655,78.053844,"On 09-Jul-2024, a case of unlawful assembly was reported near Ballari Central PS. Investigation initiated under 100050020202400001."
246,100070027202500003,202500003,2025-07-07,13,27,1,2,1,4,7,1,2025-07-06 10:38:19,2025-07-07 03:38:19,2025-07-07 07:38:19,14.016533,78.341546,"On 06-Jul-2025, a case of assault was reported near Kalaburagi Traffic PS. Investigation initiated under 100070027202500003."
247,100090036202400001,202400001,2024-06-01,119,36,1,2,7,24,1,2,2024-05-30 15:05:33,2024-06-01 23:05:33,2024-05-31 12:05:33,14.299925,78.506638,"On 30-May-2024, a case of criminal breach of trust was reported near Shivamogga Town PS. Investigation initiated under 100090036202400001."
248,100020008202600001,202600001,2026-01-23,101,8,1,2,8,26,2,7,2026-01-21 06:44:32,2026-01-23 18:44:32,2026-01-21 20:44:32,13.312399,77.809086,"On 21-Jan-2026, a case of rioting was reported near Bengaluru Rural PS. Investigation initiated under 100020008202600001."
249,100090037202500002,202500002,2025-12-21,91,37,1,2,7,25,1,3,2025-12-19 08:47:33,2025-12-21 01:47:33,2025-12-20 01:47:33,14.287444,78.467697,"On 19-Dec-2025, a case of forgery was reported near Shivamogga South PS. Investigation initiated under 100090037202500002."
250,100100041202400002,202400002,2024-09-15,93,41,1,2,6,21,1,7,2024-09-14 03:08:26,2024-09-15 08:08:26,2024-09-14 13:08:26,14.440983,78.628646,"On 14-Sep-2024, a case of ndps - possession was reported near Hubballi-Dharwad CEN Crime PS. Investigation initiated under 100100041202400002."
251,100060026202400001,202400001,2024-04-17,41,26,1,2,1,4,1,8,2024-04-17 01:01:56,2024-04-17 11:01:56,2024-04-17 08:01:56,13.890334,78.182125,"On 17-Apr-2024, a case of assault was reported near Dakshina West PS. Investigation initiated under 100060026202400001."
252,100060023202500002,202500002,2025-05-18,25,23,1,2,5,20,4,5,2025-05-15 20:28:23,2025-05-18 12:28:23,2025-05-16 10:28:23,13.872866,78.184594,"On 15-May-2025, a case of identity theft was reported near Dakshina Town PS. Investigation initiated under 100060023202500002."
253,100100038202400004,202400004,2024-05-26,32,38,1,2,6,22,1,2,2024-05-25 14:14:00,2024-05-26 14:14:00,2024-05-26 01:14:00,14.464539,78.563191,"On 25-May-2024, a case of ndps - trafficking was reported near Hubballi-Dharwad Rural PS. Investigation initiated under 100100038202400004."
254,100070028202400002,202400002,2024-07-02,16,28,1,2,6,21,1,2,2024-06-30 06:58:05,2024-07-02 22:58:05,2024-06-30 22:58:05,13.976279,78.272042,"On 30-Jun-2024, a case of ndps - possession was reported near Kalaburagi Central PS. Investigation initiated under 100070028202400002."
255,100090036202600001,202600001,2026-06-08,16,36,2,2,8,26,2,6,2026-06-06 07:56:14,2026-06-08 18:56:14,2026-06-06 23:56:14,14.356467,78.541315,"On 06-Jun-2026, a case of rioting was reported near Shivamogga Town PS. Investigation initiated under 100090036202600001."
256,100100040202400001,202400001,2024-07-25,111,40,2,2,7,24,3,3,2024-07-24 15:09:22,2024-07-25 09:09:22,2024-07-25 10:09:22,14.467669,78.557229,"On 24-Jul-2024, a case of criminal breach of trust was reported near Hubballi-Dharwad Rural PS. Investigation initiated under 100100040202400001."
257,100040014202400005,202400005,2024-11-06,25,14,1,1,2,8,1,8,2024-11-05 23:10:24,2024-11-06 01:10:24,2024-11-06 21:10:24,13.543214,78.026451,"On 05-Nov-2024, a case of dacoity was reported near Belagavi CEN Crime PS. Investigation initiated under 100040014202400005."
258,100010002202500001,202500001,2025-09-09,51,2,1,2,8,27,1,9,2025-09-06 09:16:16,2025-09-09 08:16:16,2025-09-06 12:16:16,13.107043,77.665807,"On 06-Sep-2025, a case of unlawful assembly was reported near Bengaluru Town PS. Investigation initiated under 100010002202500001."
259,100060026202400002,202400002,2024-01-09,45,26,1,1,2,6,4,5,2024-01-08 09:49:16,2024-01-09 20:49:16,2024-01-09 01:49:16,13.842171,78.223173,"On 08-Jan-2024, a case of robbery was reported near Dakshina West PS. Investigation initiated under 100060026202400002."
260,100050019202500001,202500001,2025-03-31,63,19,2,2,3,11,4,6,2025-03-30 13:05:51,2025-03-31 02:05:51,2025-03-30 23:05:51,13.751989,78.078168,"On 30-Mar-2025, a case of molestation was reported near Ballari North PS. Investigation initiated under 100050019202500001."
261,100060025202500004,202500004,2025-07-20,114,25,1,2,5,20,7,6,2025-07-17 05:10:10,2025-07-20 01:10:10,2025-07-17 11:10:10,13.848131,78.212507,"On 17-Jul-2025, a case of identity theft was reported near Dakshina North PS. Investigation initiated under 100060025202500004."
262,100100040202400006,202400006,2024-12-25,37,40,1,2,3,12,2,10,2024-12-24 16:40:33,2024-12-25 01:40:33,2024-12-25 02:40:33,14.423159,78.548695,"On 24-Dec-2024, a case of domestic violence was reported near Hubballi-Dharwad Rural PS. Investigation initiated under 100100040202400006."
263,100070028202600003,202600003,2026-05-24,42,28,1,2,2,7,7,10,2026-05-22 12:14:05,2026-05-24 04:14:05,2026-05-22 18:14:05,14.027991,78.312492,"On 22-May-2026, a case of burglary was reported near Kalaburagi Central PS. Investigation initiated under 100070028202600003."
264,100090036202400002,202400002,2024-05-13,80,36,1,2,7,23,4,9,2024-05-11 09:13:39,2024-05-13 00:13:39,2024-05-11 17:13:39,14.329632,78.481911,"On 11-May-2024, a case of cheating was reported near Shivamogga Town PS. Investigation initiated under 100090036202400002."
265,100080032202400003,202400003,2024-03-31,9,32,1,2,3,12,3,1,2024-03-31 05:21:37,2024-03-31 06:21:37,2024-03-31 21:21:37,14.183966,78.36467,"On 31-Mar-2024, a case of domestic violence was reported near Tumakuru Rural PS. Investigation initiated under 100080032202400003."
266,100090035202400003,202400003,2024-11-09,31,35,1,2,8,26,2,3,2024-11-09 17:32:32,2024-11-09 20:32:32,2024-11-09 23:32:32,14.285769,78.51906,"On 09-Nov-2024, a case of rioting was reported near Shivamogga East PS. Investigation initiated under 100090035202400003."
267,100100042202400002,202400002,2024-12-13,36,42,1,2,8,26,7,1,2024-12-11 14:52:55,2024-12-13 12:52:55,2024-12-11 19:52:55,14.468391,78.616907,"On 11-Dec-2024, a case of rioting was reported near Hubballi-Dharwad East PS. Investigation initiated under 100100042202400002."
268,100090034202600002,202600002,2026-03-20,21,34,1,2,6,22,2,4,2026-03-18 09:47:53,2026-03-20 13:47:53,2026-03-18 12:47:53,14.276093,78.529803,"On 18-Mar-2026, a case of ndps - trafficking was reported near Shivamogga Cyber Crime PS. Investigation initiated under 100090034202600002."
269,100070029202400005,202400005,2024-01-25,21,29,1,1,4,14,1,7,2024-01-22 16:04:30,2024-01-25 01:04:30,2024-01-23 14:04:30,14.000209,78.264719,"On 22-Jan-2024, a case of pocso offences was reported near Kalaburagi West PS. Investigation initiated under 100070029202400005."
270,100020007202500003,202500003,2025-08-28,119,7,1,1,4,14,3,5,2025-08-26 08:45:48,2025-08-28 03:45:48,2025-08-26 09:45:48,13.244002,77.838662,"On 26-Aug-2025, a case of pocso offences was reported near Bengaluru CEN Crime PS. Investigation initiated under 100020007202500003."
271,100090036202400001,202400001,2024-10-07,98,36,2,2,6,21,1,1,2024-10-07 08:37:07,2024-10-07 18:37:07,2024-10-08 03:37:07,14.362032,78.514909,"On 07-Oct-2024, a case of ndps - possession was reported near Shivamogga Town PS. Investigation initiated under 100090036202400001."
272,100090036202500001,202500001,2025-11-29,57,36,1,2,7,24,3,2,2025-11-27 03:20:42,2025-11-29 11:20:42,2025-11-28 02:20:42,14.314283,78.458377,"On 27-Nov-2025, a case of criminal breach of trust was reported near Shivamogga Town PS. Investigation initiated under 100090036202500001."
273,100040014202500003,202500003,2025-11-28,84,14,1,2,6,21,2,4,2025-11-26 15:12:51,2025-11-28 06:12:51,2025-11-27 03:12:51,13.599621,77.973868,"On 26-Nov-2025, a case of ndps - possession was reported near Belagavi CEN Crime PS. Investigation initiated under 100040014202500003."
274,100020008202400005,202400005,2024-06-20,36,8,1,2,1,3,1,10,2024-06-18 04:20:07,2024-06-20 06:20:07,2024-06-18 14:20:07,13.304318,77.753049,"On 18-Jun-2024, a case of grievous hurt was reported near Bengaluru Rural PS. Investigation initiated under 100020008202400005."
275,100090035202500001,202500001,2025-01-18,117,35,1,2,5,18,7,1,2025-01-15 18:16:45,2025-01-18 06:16:45,2025-01-16 18:16:45,14.370861,78.468423,"On 15-Jan-2025, a case of hacking was reported near Shivamogga East PS. Investigation initiated under 100090035202500001."
276,100010004202600002,202600002,2026-01-15,34,4,1,2,2,7,6,5,2026-01-12 08:59:01,2026-01-15 07:59:01,2026-01-12 19:59:01,13.166929,77.688644,"On 12-Jan-2026, a case of burglary was reported near Bengaluru Central PS. Investigation initiated under 100010004202600002."
277,100010002202500002,202500002,2025-11-03,66,2,1,2,6,21,3,2,2025-11-01 20:00:17,2025-11-03 17:00:17,2025-11-02 00:00:17,13.079348,77.688981,"On 01-Nov-2025, a case of ndps - possession was reported near Bengaluru Town PS. Investigation initiated under 100010002202500002."
278,100080033202600001,202600001,2026-03-20,84,33,1,2,6,21,2,2,2026-03-20 05:01:42,2026-03-20 10:01:42,2026-03-21 03:01:42,14.194226,78.382709,"On 20-Mar-2026, a case of ndps - possession was reported near Tumakuru West PS. Investigation initiated under 100080033202600001."
279,100090036202600003,202600003,2026-06-02,17,36,1,2,6,22,3,9,2026-05-31 03:51:32,2026-06-02 13:51:32,2026-05-31 17:51:32,14.294576,78.527382,"On 31-May-2026, a case of ndps - trafficking was reported near Shivamogga Town PS. Investigation initiated under 100090036202600003."
280,100090036202600004,202600004,2026-04-28,93,36,1,2,5,17,1,1,2026-04-27 02:25:05,2026-04-28 22:25:05,2026-04-27 21:25:05,14.332476,78.455377,"On 27-Apr-2026, a case of online financial fraud was reported near Shivamogga Town PS. Investigation initiated under 100090036202600004."
281,100050021202600002,202600002,2026-06-14,68,21,1,2,5,17,1,10,2026-06-11 14:55:04,2026-06-14 06:55:04,2026-06-12 01:55:04,13.676429,78.096368,"On 11-Jun-2026, a case of online financial fraud was reported near Ballari South PS. Investigation initiated under 100050021202600002."
282,100100039202500001,202500001,2025-05-09,74,39,3,1,4,14,2,7,2025-05-09 19:21:48,2025-05-09 23:21:48,2025-05-10 07:21:48,14.441914,78.638781,"On 09-May-2025, a case of pocso offences was reported near Hubballi-Dharwad North PS. Investigation initiated under 100100039202500001."
283,100090034202500002,202500002,2025-04-29,20,34,1,1,1,1,1,8,2025-04-27 08:32:09,2025-04-29 09:32:09,2025-04-27 16:32:09,14.338935,78.471129,"On 27-Apr-2025, a case of murder was reported near Shivamogga Cyber Crime PS. Investigation initiated under 100090034202500002."
284,100050019202400003,202400003,2024-10-21,23,19,1,2,2,7,2,8,2024-10-18 19:04:10,2024-10-21 05:04:10,2024-10-19 06:04:10,13.69634,78.087087,"On 18-Oct-2024, a case of burglary was reported near Ballari North PS. Investigation initiated under 100050019202400003."
285,100010004202400002,202400002,2024-11-30,113,4,1,2,4,15,3,3,2024-11-29 20:45:24,2024-11-30 02:45:24,2024-11-30 06:45:24,13.116364,77.666731,"On 29-Nov-2024, a case of child trafficking was reported near Bengaluru Central PS. Investigation initiated under 100010004202400002."
286,100050019202400001,202400001,2024-03-12,109,19,2,2,6,22,2,1,2024-03-09 02:50:58,2024-03-12 01:50:58,2024-03-10 02:50:58,13.69647,78.045964,"On 09-Mar-2024, a case of ndps - trafficking was reported near Ballari North PS. Investigation initiated under 100050019202400001."
287,100100039202500002,202500002,2025-12-23,34,39,3,2,6,22,2,10,2025-12-23 14:23:58,2025-12-23 17:23:58,2025-12-24 00:23:58,14.449005,78.564867,"On 23-Dec-2025, a case of ndps - trafficking was reported near Hubballi-Dharwad North PS. Investigation initiated under 100100039202500002."
288,100090037202500003,202500003,2025-11-29,63,37,1,2,5,19,1,10,2025-11-28 20:49:17,2025-11-29 07:49:17,2025-11-29 00:49:17,14.327689,78.465368,"On 28-Nov-2025, a case of cyberstalking was reported near Shivamogga South PS. Investigation initiated under 100090037202500003."
289,100020008202600002,202600002,2026-04-18,63,8,1,2,8,26,1,3,2026-04-15 22:31:30,2026-04-18 05:31:30,2026-04-16 14:31:30,13.238672,77.824915,"On 15-Apr-2026, a case of rioting was reported near Bengaluru Rural PS. Investigation initiated under 100020008202600002."
290,100030009202600001,202600001,2026-01-09,1,9,1,2,8,26,1,5,2026-01-08 17:47:34,2026-01-09 16:47:34,2026-01-08 22:47:34,13.418649,77.943931,"On 08-Jan-2026, a case of rioting was reported near Mysuru North PS. Investigation initiated under 100030009202600001."
291,100090034202400003,202400003,2024-06-06,61,34,1,2,7,24,2,4,2024-06-05 04:29:22,2024-06-06 16:29:22,2024-06-06 04:29:22,14.358734,78.51145,"On 05-Jun-2024, a case of criminal breach of trust was reported near Shivamogga Cyber Crime PS. Investigation initiated under 100090034202400003."
292,100080033202500001,202500001,2025-01-14,67,33,2,2,4,16,2,6,2025-01-12 18:49:38,2025-01-14 20:49:38,2025-01-13 17:49:38,14.169048,78.375776,"On 12-Jan-2025, a case of child labour was reported near Tumakuru West PS. Investigation initiated under 100080033202500001."
293,100060024202400002,202400002,2024-04-30,35,24,1,2,1,3,1,1,2024-04-28 13:21:13,2024-04-30 13:21:13,2024-04-28 22:21:13,13.871879,78.145899,"On 28-Apr-2024, a case of grievous hurt was reported near Dakshina Traffic PS. Investigation initiated under 100060024202400002."
294,100020006202500004,202500004,2025-05-25,110,6,1,2,2,5,2,4,2025-05-24 17:52:29,2025-05-25 01:52:29,2025-05-25 04:52:29,13.231348,77.799008,"On 24-May-2025, a case of theft was reported near Bengaluru Rural PS. Investigation initiated under 100020006202500004."
295,100020008202500003,202500003,2025-06-25,12,8,1,2,2,9,7,3,2025-06-25 02:46:58,2025-06-25 14:46:58,2025-06-25 06:46:58,13.313401,77.76285,"On 25-Jun-2025, a case of criminal trespass was reported near Bengaluru Rural PS. Investigation initiated under 100020008202500003."
296,100050019202500003,202500003,2025-11-22,67,19,1,2,8,27,1,8,2025-11-20 03:16:37,2025-11-22 01:16:37,2025-11-20 22:16:37,13.707961,78.121837,"On 20-Nov-2025, a case of unlawful assembly was reported near Ballari North PS. Investigation initiated under 100050019202500003."
297,100100041202400003,202400003,2024-01-21,117,41,1,1,1,2,2,6,2024-01-19 22:54:38,2024-01-21 17:54:38,2024-01-20 09:54:38,14.486388,78.554621,"On 19-Jan-2024, a case of attempt to murder was reported near Hubballi-Dharwad CEN Crime PS. Investigation initiated under 100100041202400003."
298,100090034202500003,202500003,2025-08-25,103,34,1,2,3,11,3,6,2025-08-24 23:14:25,2025-08-25 06:14:25,2025-08-25 02:14:25,14.302527,78.521182,"On 24-Aug-2025, a case of molestation was reported near Shivamogga Cyber Crime PS. Investigation initiated under 100090034202500003."
299,100070030202500002,202500002,2025-04-01,105,30,1,1,2,8,1,7,2025-03-31 20:14:42,2025-04-01 14:14:42,2025-04-01 09:14:42,14.048926,78.334402,"On 31-Mar-2025, a case of dacoity was reported near Kalaburagi Rural PS. Investigation initiated under 100070030202500002."
